A_air,DELAY,GCD,HeadingDegree,Dep_Hub,Arr_Hub,Weekday,Spring,Summer,Fall,Winter,Dep_congestion,Arr_congestion
103,12,707.170628,-11,0,0,0,1,0,0,0,0.1,0.083333333
305,12,2518.463271,45,0,0,1,0,1,0,0,0.642857143,1
181,14,1541.888517,25,1,1,1,0,1,0,0,0.846153846,0.529411765
75,16,487.219009,1,0,0,1,0,1,0,0,0.5,0.434782609
94,5,609.300452,-8,1,1,1,0,1,0,0,0.517241379,0.2
69,10,447.510212,5,0,0,1,0,0,0,1,0.615384615,0.5
66,5,447.510212,5,1,0,1,0,0,0,1,0.7,0.5
159,10,1176.501968,7,1,0,1,1,0,0,0,0.6,0.333333333
130,42,1202.491246,20,1,0,0,0,0,0,1,0.56,0.625
62,10,379.434596,7,0,0,1,0,0,1,0,2,0.428571429
123,14,946.311628,8,0,0,1,0,0,0,1,0.571428571,0.555555556
152,10,829.627338,-16,0,1,1,1,0,0,0,0.363636364,0.689655172
56,18,347.632429,-6,0,0,0,1,0,0,0,0.733333333,0.5
94,5,707.170628,11,0,0,1,0,0,1,0,0.2,0.212121212
171,22,1386.948064,23,1,0,0,0,1,0,0,0.833333333,0.45
41,27,299.155133,-2,1,0,1,0,0,1,0,1,1
98,14,737.983952,14,1,0,1,0,0,0,1,0.92,0.9
307,14,2624.268993,49,0,1,1,0,1,0,0,0.923076923,0.4
61,24,317.942589,-5,1,0,1,0,1,0,0,0.413793103,0
70,21,420.795085,6,0,0,0,0,0,1,0,0.444444444,1
297,12,2518.463271,45,1,1,1,0,1,0,0,0.764705882,0.666666667
92,9,539.094314,-10,0,1,0,0,0,0,1,0.25,0.611111111
346,18,2624.268993,-49,0,0,1,0,1,0,0,0.727272727,0.692307692
138,6,989.849845,-4,0,0,1,0,1,0,0,0.5625,0.9
107,7,690.933963,0,0,0,1,1,0,0,0,0.8,0.833333333
59,14,388.846635,3,1,0,0,1,0,0,0,0.814814815,0.090909091
219,10,1786.762313,-31,1,1,0,0,1,0,0,0.64,0.6875
118,7,922.251162,7,0,0,0,0,0,0,1,0.375,0.466666667
79,40,629.364927,11,0,0,1,1,0,0,0,0.916666667,0.2
297,15,2218.181562,-37,0,1,0,0,0,0,1,0.722222222,0.875
145,45,1047.995729,-7,1,0,1,1,0,0,0,1.555555556,0.357142857
138,12,1202.491246,20,1,0,1,1,0,0,0,0.47826087,0.375
130,10,804.58072,-13,0,1,1,1,0,0,0,0.176470588,0.2
129,19,841.089583,-7,0,0,0,0,1,0,0,0.333333333,0.166666667
235,18,1541.888517,-25,0,0,1,0,1,0,0,0.347826087,0.764705882
133,16,812.418892,-5,1,1,1,1,0,0,0,0.375,0.25
151,25,1100.535857,10,0,0,0,0,0,1,0,0.7,0.444444444
137,14,1112.807978,7,0,0,1,0,0,0,1,0.4,0.8
105,15,908.840734,17,0,0,1,0,0,1,0,0.413793103,0.695652174
216,7,1696.761378,-29,0,1,1,0,1,0,0,0.333333333,0.684210526
109,10,884.177395,14,0,1,1,0,1,0,0,0.4375,0.466666667
199,18,1445.171858,-24,0,1,1,0,0,0,1,0.666666667,1.115384615
206,36,1460.23117,-25,0,0,1,0,0,1,0,0.818181818,0.857142857
125,6,946.311628,8,0,0,0,1,0,0,0,0.368421053,0.6
270,48,2400.465137,47,0,0,0,0,1,0,0,1.1,0.625
88,18,685.849277,13,1,0,0,0,1,0,0,0.375,0.7
123,38,922.251162,-7,1,0,1,1,0,0,0,1,0.25
169,25,1445.171858,24,1,0,0,1,0,0,0,0.909090909,0.555555556
91,15,576.897383,-3,1,0,1,0,0,0,1,0.875,0.75862069
185,19,1460.23117,25,0,0,1,0,1,0,0,1.1,0.888888889
71,16,523.519563,7,1,0,1,0,0,1,0,0.851851852,0.714285714
158,23,1218.036821,9,0,0,0,0,0,1,0,0.333333333,1
122,13,1060.574013,18,0,0,1,0,0,1,0,0.8,0.6
113,42,778.17093,-11,0,1,1,1,0,0,0,0.875,0.586206897
102,-1,876.071914,15,0,0,1,1,0,0,0,0.3,0.103448276
140,13,1047.995729,7,0,0,0,0,0,0,1,0.538461538,1
126,17,946.311628,8,0,0,1,0,0,1,0,0.421052632,1
63,33,505.175297,8,1,0,1,0,0,1,0,0.565217391,0.047619048
59,9,347.632429,-6,1,1,0,0,0,0,1,0.4,1.058823529
170,6,1223.650541,-21,1,1,0,0,0,0,1,0.47826087,0.705882353
128,20,1008.47522,8,0,1,1,1,0,0,0,0.25,0.875
89,30,685.849277,13,1,1,1,0,1,0,0,0.88,1
113,7,856.955197,-4,0,1,1,0,1,0,0,0.173913043,0.964285714
162,0,1119.647562,-21,0,1,1,0,0,0,1,0.08,0.2
63,52,357.179769,4,0,0,1,1,0,0,0,1.3,0.875
84,6,620.091504,-7,0,0,1,0,0,1,0,0.727272727,0.5625
180,24,1411.273186,21,1,1,1,0,1,0,0,0.25,0.4
109,39,737.983952,-14,0,1,1,1,0,0,0,1,0.875
56,4,208.704082,-3,0,0,1,1,0,0,0,0.909090909,0.9
156,55,1112.807978,-7,0,0,1,1,0,0,0,1.111111111,0.166666667
213,13,1886.742458,35,0,1,1,1,0,0,0,0.090909091,0.913043478
143,4,1027.212361,6,0,0,0,0,0,0,1,0.461538462,0.7
126,10,989.849845,-4,0,0,1,0,1,0,0,0.625,0.909090909
41,37,268.566588,-3,1,0,1,0,0,1,0,0.666666667,0.823529412
96,23,737.983952,14,1,1,1,0,0,1,0,0.482758621,1
224,27,1983.662839,34,0,1,1,0,0,1,0,2,1.157894737
116,8,861.040268,-9,1,1,1,0,0,1,0,0.15,0.5
42,6,173.11296,2,0,0,1,1,0,0,0,1,0.583333333
109,39,832.59334,-10,1,0,0,0,0,1,0,1.052631579,0.72
206,18,1855.22985,35,1,0,0,1,0,0,0,0.133333333,0.833333333
155,12,1060.507119,-20,0,1,0,0,0,1,0,1,0.6
52,4,334.522146,5,1,0,1,1,0,0,0,0.777777778,0.875
93,12,649.434123,12,1,1,1,0,0,1,0,0.56,0.2
55,35,295.111722,4,0,0,1,0,0,1,0,0.266666667,1.375
132,12,871.381354,-15,0,1,1,1,0,0,0,0.166666667,0.866666667
87,7,609.300452,8,0,1,1,0,1,0,0,0.466666667,0.344827586
130,4,1033.925949,14,0,1,1,0,0,1,0,0.869565217,0.157894737
65,19,447.510212,-5,0,1,1,0,0,0,1,0.833333333,0.642857143
288,45,2071.386239,-40,0,1,1,0,1,0,0,0.928571429,0.769230769
155,18,1324.427392,22,0,0,0,0,0,1,0,0.173913043,0.466666667
85,17,523.519563,-7,0,1,1,0,0,1,0,0.625,0.586206897
325,19,2749.063362,42,0,0,1,0,1,0,0,0.9,0.888888889
60,6,351.782544,-4,1,0,1,1,0,0,0,0.2,0.6
282,45,2572.388959,48,1,1,1,0,0,1,0,1,1.1
206,0,1983.662839,34,0,1,1,0,0,0,1,0.333333333,0.25
84,55,603.134032,4,1,0,1,0,1,0,0,1.136363636,0.388888889
102,14,685.356058,-9,0,1,1,1,0,0,0,1,0.304347826
52,20,239.028769,-2,1,0,1,1,0,0,0,0.75,0.576923077
66,14,379.434596,-7,0,1,1,1,0,0,0,0.25,0.058823529
105,6,832.59334,-10,0,0,1,0,0,1,0,0.72,0.413793103
210,21,1696.761378,-29,1,0,0,1,0,0,0,0.4,0.263157895
187,19,1333.317564,-20,0,1,0,0,0,0,1,0.636363636,0.083333333
189,22,1258.858834,-24,0,0,1,0,1,0,0,1.08,0.294117647
82,20,609.300452,8,1,1,1,0,1,0,0,0.6,1
83,8,637.097868,-11,1,1,1,1,0,0,0,0.357142857,0.588235294
64,12,431.45735,-2,0,1,0,0,0,1,0,0.1875,0.575757576
249,30,1959.33941,-35,1,0,1,0,1,0,0,1.1875,0.666666667
103,-1,737.983952,-14,0,0,1,0,1,0,0,0.3,0.137931034
105,20,778.17093,11,1,0,1,0,1,0,0,0.481481481,0.8
276,7,2443.223163,45,0,0,0,0,1,0,0,0.454545455,0.041666667
154,13,1093.062754,6,0,1,1,0,0,1,0,0.6,0.916666667
66,12,379.434596,-7,1,0,1,0,0,1,0,0.5,1
156,7,1272.783529,19,1,0,1,1,0,0,0,0.6,0.230769231
128,24,920.195546,-7,0,1,1,0,1,0,0,0.7,0.5625
247,37,1961.40438,-34,1,1,1,0,1,0,0,0.851851852,0.875
296,18,2171.391713,-35,0,0,1,0,0,1,0,0.230769231,0.733333333
77,10,624.238161,1,1,1,1,1,0,0,0,0.481481481,0.333333333
81,23,488.956401,-9,0,0,0,0,0,1,0,0.875,0.388888889
94,31,829.627338,16,1,0,1,0,0,0,1,0.25,0.583333333
140,4,964.817638,-15,0,1,0,1,0,0,0,0.1875,0.461538462
65,14,394.782984,7,1,0,1,1,0,0,0,0.2,0.411764706
293,18,2348.475846,-38,0,1,1,0,1,0,0,0.6,0.764705882
75,17,562.735694,7,1,1,0,0,0,1,0,0.464285714,0.826086957
361,53,2624.268993,-49,1,0,0,0,0,0,1,0.75,0.857142857
62,27,388.846635,3,1,0,1,1,0,0,0,0.962962963,0.5625
75,6,505.175297,-8,0,1,1,1,0,0,0,0.058823529,0.782608696
189,10,1769.842435,31,0,1,1,1,0,0,0,0.583333333,0.575757576
58,38,351.782544,4,1,0,0,0,1,0,0,0.583333333,0.588235294
92,9,623.223317,-7,0,0,0,0,0,0,1,0.590909091,0.55
96,22,778.17093,-11,1,1,1,1,0,0,0,0.076923077,0.515151515
146,11,999.833697,-17,1,1,1,0,0,0,1,0.875,0.357142857
141,15,1047.995729,-7,0,0,1,0,1,0,0,0.7,0.692307692
159,11,1170.205696,-20,1,0,1,0,0,1,0,0.090909091,0.666666667
35,16,267.533473,4,1,0,1,1,0,0,0,0.869565217,0.473684211
47,10,255.35434,4,0,0,0,0,0,0,1,0.25,0.133333333
211,13,1886.742458,35,1,1,0,0,0,1,0,0.909090909,0.964285714
130,17,847.40384,-3,0,0,1,0,0,0,1,1.222222222,0.461538462
142,23,943.656826,-8,1,1,1,0,1,0,0,1.04,0.833333333
53,17,379.434596,7,0,1,0,0,0,1,0,0.181818182,0.448275862
130,38,989.849845,-4,0,0,1,0,1,0,0,0.8125,0.6
165,27,1223.650541,-21,1,1,1,0,1,0,0,0.956521739,0.941176471
116,32,856.955197,-4,0,1,1,0,0,0,1,0.470588235,0.586206897
86,11,629.385447,10,1,0,1,0,0,1,0,0.692307692,0.789473684
43,9,173.11296,-2,0,0,1,0,1,0,0,0.583333333,0.6
280,57,2448.684925,41,1,0,1,1,0,0,0,0.7,0.35
334,55,2461.380311,-49,0,0,0,0,1,0,0,0.909090909,0.666666667
59,36,255.35434,-4,0,0,1,0,1,0,0,0.7,1
119,14,690.933963,0,0,0,1,0,0,0,1,1.090909091,0.909090909
38,18,212.213175,3,0,0,0,0,0,1,0,0.375,0.5
258,20,1735.290792,-33,0,1,0,1,0,0,0,0.714285714,0.366666667
216,11,2002.47774,32,1,0,1,0,0,0,1,0.4,0.833333333
107,16,813.596649,-5,1,0,1,0,1,0,0,1.125,0.416666667
282,41,2389.742192,42,0,1,1,0,1,0,0,1,0.866666667
119,15,841.089583,-7,0,0,1,0,1,0,0,0.833333333,1.090909091
60,9,334.522146,5,0,0,1,0,1,0,0,0.444444444,0.636363636
230,10,2131.507657,39,1,1,1,0,0,0,1,0.666666667,0.444444444
83,26,562.735694,7,1,1,1,0,0,0,1,0.8,0.434782609
111,7,884.177395,14,0,1,0,0,1,0,0,0.235294118,0.357142857
71,4,486.821961,-1,0,1,0,1,0,0,0,0.578947368,0.315789474
96,7,657.169718,-4,0,0,1,0,0,1,0,0.176470588,0.857142857
141,16,1189.249182,20,0,1,0,0,0,1,0,0.464285714,0.64516129
55,10,357.179769,4,0,0,0,0,0,0,1,0.8,0.4375
72,23,431.45735,-2,0,1,1,0,0,0,1,0.235294118,0.703703704
171,0,1176.501968,-7,0,1,1,1,0,0,0,0.733333333,0.586206897
127,13,1060.574013,18,0,1,0,0,1,0,0,0.4,0.458333333
141,12,1047.995729,-7,0,0,0,0,1,0,0,0.714285714,0.571428571
286,8,2700.614761,51,0,0,0,0,0,0,1,0.545454545,0.333333333
122,34,737.983952,-14,0,0,0,1,0,0,0,0.6,1
190,1,1541.888517,-25,0,1,1,0,1,0,0,0.409090909,0.9375
166,23,1111.110824,7,1,0,1,1,0,0,0,0.6,0.357142857
91,9,685.849277,13,1,0,1,0,1,0,0,0.5,0.833333333
221,5,1961.40438,34,0,0,1,1,0,0,0,0.705882353,0.909090909
48,16,267.533473,4,0,1,1,0,1,0,0,0.827586207,0.85
147,14,829.627338,-16,0,1,0,0,0,0,1,0.363636364,0.586206897
91,13,649.434123,-12,0,1,1,0,0,1,0,0.666666667,0.375
39,9,174.215841,-3,1,0,1,1,0,0,0,1.6,0.222222222
130,47,964.817638,15,1,0,0,0,0,1,0,0.772727273,0.25
202,7,1756.535367,32,0,0,0,1,0,0,0,0.5,0.111111111
280,10,2362.776046,-42,1,0,1,0,0,1,0,0.888888889,0.647058824
248,3,2148.155518,38,0,1,1,0,0,0,1,0.333333333,0.4
310,39,2572.388959,-48,1,1,0,0,0,1,0,0.545454545,0.769230769
161,5,1111.110824,-7,0,1,1,0,0,0,1,0.5,1
52,39,357.179769,-4,1,0,1,0,0,1,0,0.529411765,0.666666667
84,9,646.146436,-6,1,0,1,1,0,0,0,0.315789474,0.833333333
207,51,1583.865007,-26,0,1,1,1,0,0,0,0.666666667,0.428571429
54,11,265.912564,3,1,0,0,1,0,0,0,0.45,0.444444444
117,6,1008.32884,5,1,0,0,0,0,0,1,0.75,0.125
155,26,1170.205696,-20,1,0,0,0,0,1,0,1,1
183,9,1521.159554,23,1,0,1,0,0,0,1,0.210526316,0.4375
79,11,597.939419,11,0,0,0,0,1,0,0,0.8,0.444444444
155,36,1283.600843,-22,1,0,1,0,0,1,0,0.8125,0.647058824
130,36,995.353239,-16,0,0,1,0,1,0,0,0.4,0.535714286
132,25,1121.11376,-12,1,0,1,0,0,1,0,1.041666667,0.166666667
58,36,357.179769,-4,0,0,0,0,0,0,1,0.647058824,0.769230769
78,15,510.03799,-3,1,0,1,0,0,1,0,0.352941176,0.578947368
42,44,173.11296,-2,0,0,1,0,0,0,1,0.909090909,0.714285714
118,12,970.34905,15,0,1,0,0,0,1,0,0.45,0.47826087
83,13,539.094314,-10,0,1,1,0,1,0,0,1,1.05
115,25,908.840734,17,1,1,1,0,0,0,1,0.791666667,1.142857143
336,10,2518.463271,-45,1,1,1,1,0,0,0,1.125,2
111,19,901.207502,9,1,1,1,0,0,1,0,0.782608696,0.393939394
66,46,488.956401,9,1,0,1,0,0,0,1,0.65,0.8
40,11,239.028769,-2,1,0,1,0,0,0,1,0.4,0.357142857
43,19,173.11296,2,0,0,1,0,0,0,1,0.7,0.333333333
266,19,2313.186756,41,1,0,1,0,1,0,0,1.0625,0.294117647
42,9,268.566588,-3,0,0,1,0,0,1,0,0.666666667,0.9375
100,4,690.933963,0,0,0,1,0,0,1,0,0.461538462,0.454545455
86,11,523.519563,-7,0,1,0,0,0,1,0,0.444444444,0.392857143
55,24,347.632429,6,1,1,1,0,1,0,0,0.764705882,0.888888889
91,7,576.897383,-3,0,1,1,0,1,0,0,0.555555556,0.413793103
226,16,1612.567243,-24,0,1,1,1,0,0,0,0.727272727,0.333333333
142,34,963.066921,-15,0,0,1,0,1,0,0,0.266666667,0.611111111
130,10,960.346396,6,0,0,0,0,1,0,0,0.4,0.238095238
107,28,778.17093,-11,0,1,0,0,0,1,0,1,0.666666667
138,19,1069.546709,5,0,0,1,0,0,1,0,0.363636364,0.833333333
45,9,268.566588,3,0,0,1,1,0,0,0,1,0.733333333
205,2,1870.57074,31,1,0,1,1,0,0,0,0.4,0.15
64,33,369.14826,-6,0,1,0,0,1,0,0,0.666666667,0.928571429
245,40,2171.391713,35,0,0,1,0,0,0,1,0.4,0.357142857
56,32,317.942589,-5,1,0,1,1,0,0,0,0.703703704,0.166666667
39,-1,218.192866,4,1,0,0,0,0,0,1,0.25,0.157894737
147,8,1060.574013,-18,0,0,1,0,1,0,0,0.379310345,0.4
106,40,884.177395,14,0,0,0,1,0,0,0,1,0.541666667
134,11,1033.925949,14,0,1,1,0,0,0,1,1.086956522,0.421052632
88,15,510.03799,3,1,0,1,0,1,0,0,0.72,0.95
83,16,690.933963,0,0,0,1,0,1,0,0,1,0.636363636
55,56,388.846635,3,0,0,1,0,0,0,1,1.037037037,0.3125
256,18,1983.662839,-34,1,0,1,0,0,1,0,0.96,0.5
99,20,576.897383,-3,0,0,0,0,1,0,0,0.481481481,0.642857143
143,13,995.353239,16,1,0,1,1,0,0,0,0.68,0.210526316
264,29,1961.40438,-34,1,1,1,1,0,0,0,0.333333333,0.588235294
159,25,1386.948064,23,1,1,1,0,0,0,1,0.5625,0.25
63,13,420.795085,6,1,0,1,1,0,0,0,0.52,0.444444444
85,16,488.956401,-9,1,0,1,0,0,1,0,0.9,0.15
285,36,2184.79347,-40,1,0,1,0,0,1,0,1.083333333,0.928571429
158,13,1258.745502,-20,1,0,0,0,0,1,0,0.25,0.4
131,9,829.627338,-16,0,1,1,0,0,1,0,0.4,1
99,34,707.170628,-11,1,0,1,0,0,0,1,1,0.083333333
39,27,216.302988,-1,0,0,1,0,0,1,0,0.8,0.272727273
195,14,1386.948064,-23,1,1,1,1,0,0,0,0.75,0.875
194,10,1696.761378,29,0,1,1,0,1,0,0,0.866666667,0.55
234,18,1830.391981,-32,1,1,1,0,0,0,1,0.75,0.266666667
101,25,735.602365,10,0,1,0,0,1,0,0,0.037037037,0.4
146,17,1060.507119,-20,0,0,0,0,1,0,0,0.8,0.5
50,11,317.942589,5,0,1,1,0,1,0,0,0.222222222,0.483870968
112,17,685.849277,-13,0,1,1,0,0,1,0,1.1,0.625
55,28,357.179769,-4,1,1,0,0,1,0,0,0.5,0.769230769
118,15,834.423578,6,1,0,0,0,0,0,1,0.538461538,0.615384615
41,10,239.028769,-2,0,1,0,0,0,0,1,0.85,0.344827586
179,23,1445.171858,-24,0,1,1,0,1,0,0,1.111111111,0.12
97,11,690.933963,0,0,0,1,1,0,0,0,1,0.8
57,51,357.179769,-4,1,0,1,0,1,0,0,0.8125,0.857142857
63,11,431.45735,2,1,0,1,0,0,1,0,0.296296296,0.235294118
74,20,576.897383,3,1,1,1,0,0,1,0,0.875,0.424242424
166,10,1479.580121,25,1,1,1,0,0,1,0,0.583333333,0.5
40,41,268.566588,-3,0,0,1,0,1,0,0,0.416666667,1
185,13,1538.719844,24,0,1,1,1,0,0,0,0.5,1.071428571
144,9,943.85173,-5,0,0,1,0,0,1,0,1,0.230769231
251,18,2203.538884,38,0,1,1,0,0,0,1,0.666666667,0.148148148
98,23,685.849277,13,1,0,1,1,0,0,0,0.48,0.9
125,32,943.656826,8,1,1,1,0,1,0,0,1.05,0.736842105
166,11,1324.755315,11,1,0,0,0,1,0,0,0.347826087,0.3125
325,24,2518.463271,-45,1,1,0,0,0,1,0,0.75,1.125
238,11,1612.567243,-24,0,1,1,0,0,0,1,0.636363636,0.416666667
46,33,173.11296,2,0,0,1,1,0,0,0,0.75,0.727272727
107,35,832.59334,-10,0,0,1,0,0,0,1,0.88,0.24137931
105,21,737.983952,-14,0,0,1,0,0,1,0,0.9,0.75
61,45,431.45735,2,1,0,1,0,0,0,1,0.566666667,0.125
78,9,487.219009,1,0,1,1,0,0,1,0,0.055555556,1
128,38,963.066921,15,0,0,1,0,1,0,0,0.05,0.611111111
123,39,943.813088,13,1,0,1,0,1,0,0,1.083333333,0.333333333
31,21,173.11296,2,0,0,1,1,0,0,0,1,0.5625
106,10,597.939419,-11,0,1,1,0,0,0,1,1,0.655172414
72,20,539.094314,10,1,0,1,1,0,0,0,0.3,0.888888889
48,17,357.179769,-4,0,0,1,1,0,0,0,0.4375,0.428571429
93,10,624.238161,-1,0,0,1,1,0,0,0,0.166666667,0.606060606
191,16,1411.273186,21,1,1,0,0,0,1,0,0.05,0.875
84,29,515.997077,-7,1,0,1,0,0,1,0,0.916666667,0.25
229,20,1460.23117,-25,1,0,0,0,0,0,1,0.681818182,0.384615385
182,13,1617.638329,28,0,1,0,1,0,0,0,0.8,0.515151515
60,17,388.846635,3,1,0,0,1,0,0,0,0.555555556,0.380952381
40,3,185.791842,2,0,0,1,0,0,0,1,0.1875,0.692307692
149,15,999.833697,-17,1,1,0,0,0,0,1,0.9375,0.458333333
90,15,732.129795,11,0,0,0,0,0,1,0,0.818181818,0
75,4,565.253694,2,0,1,1,0,1,0,0,0.125,0.9
153,12,1187.021901,3,0,0,0,0,0,1,0,0.263157895,0.615384615
69,44,369.14826,6,1,0,1,0,0,1,0,0.375,0.875
68,34,420.795085,-6,0,0,0,1,0,0,0,1.5,0.263157895
212,41,1445.171858,-24,0,1,1,0,0,0,1,0.777777778,0.307692308
255,7,1959.33941,-35,1,0,1,0,0,1,0,1.0625,0.533333333
148,11,1100.535857,10,0,1,1,0,0,1,0,0.181818182,0.722222222
102,2,685.849277,-13,0,1,1,0,0,1,0,0.5,0.75
107,8,829.627338,16,1,0,1,0,0,1,0,0.52,0.666666667
96,11,582.034446,6,0,1,1,1,0,0,0,0.166666667,0.6
129,9,908.840734,-17,1,1,1,0,0,1,0,0.625,0.433333333
118,15,884.177395,14,1,1,0,0,0,0,1,0,0.928571429
115,54,685.849277,-13,1,1,1,0,0,1,0,0.7,0.892857143
308,18,2624.268993,49,0,1,1,0,1,0,0,1,0.666666667
109,46,942.919725,17,0,1,1,0,0,0,1,0.235294118,0.555555556
190,8,1411.273186,-21,1,1,1,1,0,0,0,0.8,0.75
81,19,420.795085,-6,0,0,1,0,0,0,1,0.583333333,0.666666667
250,16,1886.742458,-35,1,1,1,0,0,1,0,0.72,0.785714286
47,14,218.192866,-4,0,1,1,0,0,0,1,0.56,0.586206897
246,23,1698.110688,-24,0,0,1,1,0,0,0,0.6,0.466666667
144,15,1069.546709,-5,0,0,1,0,1,0,0,0.833333333,0.909090909
226,16,1961.40438,34,0,1,1,1,0,0,0,0.666666667,0.303030303
169,2,1456.257438,27,1,1,1,0,0,1,0,0.793103448,0.25
121,15,962.415733,18,1,1,1,0,0,1,0,1,0.857142857
55,13,347.632429,-6,0,1,1,0,1,0,0,0.866666667,1.0625
84,15,609.300452,8,1,0,1,0,0,0,1,0.735294118,0.444444444
276,6,2131.507657,-39,0,0,1,0,1,0,0,0.444444444,0.466666667
80,8,597.939419,11,1,1,1,0,0,1,0,0.75,0.3
137,14,1033.925949,14,0,0,0,0,1,0,0,0.727272727,0.2
142,21,1118.565985,-3,0,1,1,1,0,0,0,0.166666667,1.444444444
88,6,571.590207,10,0,0,1,0,1,0,0,0.72,0.444444444
64,15,379.434596,-7,0,0,1,0,0,1,0,0.464285714,0.153846154
271,11,2086.857496,-38,0,1,0,0,0,1,0,0.75,0.666666667
235,1,1756.535367,-32,0,0,0,1,0,0,0,0.157894737,1.153846154
257,15,1772.406556,-35,1,0,1,0,1,0,0,0.72,0.8
242,14,1696.761378,-29,1,0,0,0,0,1,0,1,0.578947368
332,47,2518.463271,-45,1,1,1,1,0,0,0,0.5,0.6875
162,18,1456.257438,27,0,0,0,0,0,1,0,0.071428571,0
273,26,2465.61664,44,1,1,1,0,0,0,1,0.388888889,0.2
273,20,2282.194243,42,0,0,1,1,0,0,0,0.333333333,0.571428571
43,13,173.11296,-2,0,0,1,0,1,0,0,0.8,0.7
53,11,357.179769,-4,1,0,1,1,0,0,0,0.705882353,1
182,12,1545.824818,28,1,1,1,1,0,0,0,0.166666667,0.5
160,12,1283.600843,22,0,0,1,1,0,0,0,0.3,0.2
60,14,353.609633,4,1,0,1,0,0,1,0,0.375,0.5
337,17,2616.005634,-47,0,1,1,0,1,0,0,0.818181818,0.75
61,6,431.45735,-2,0,1,0,0,0,1,0,0.3125,0.5
265,19,2309.121858,42,0,1,1,0,0,1,0,0.5,0.5
120,10,884.177395,-14,0,1,1,1,0,0,0,0.275862069,0.647058824
133,14,898.49101,-6,1,0,1,0,1,0,0,0.444444444,0.176470588
246,11,1583.865007,-26,0,1,1,1,0,0,0,0.666666667,0.793103448
77,31,629.364927,11,0,0,1,0,1,0,0,0.75,0.5
110,12,884.177395,14,1,1,1,1,0,0,0,0.529411765,0.333333333
192,9,1411.350705,-29,1,0,1,0,0,1,0,0.8125,0.833333333
35,30,173.11296,2,1,0,1,1,0,0,0,0.916666667,0.444444444
111,13,901.207502,9,1,1,1,0,0,1,0,0.782608696,0.484848485
288,16,2518.463271,45,1,1,1,0,1,0,0,0.666666667,1
264,17,2167.984454,-38,1,1,0,1,0,0,0,1.352941176,0.470588235
55,8,357.179769,-4,0,0,1,0,0,0,1,0.5625,0.625
95,28,623.223317,-7,1,0,1,0,0,0,1,0.909090909,0.2
36,22,218.192866,4,1,0,0,1,0,0,0,0.75,0.15
102,34,737.983952,14,1,1,1,0,0,0,1,0.56,0.8
363,2,2700.999715,-42,0,0,1,0,0,1,0,0.333333333,1
91,7,621.840567,0,1,0,0,0,1,0,0,1.352941176,0.214285714
196,23,1652.485647,27,1,1,1,1,0,0,0,1.1,0.333333333
154,6,1208.563314,11,0,0,1,0,0,0,1,0.352941176,0.333333333
122,13,856.955197,4,0,0,0,0,1,0,0,0.217391304,0.875
130,6,956.196441,14,0,1,0,0,1,0,0,0.210526316,0.523809524
223,10,1961.40438,34,1,0,1,0,0,1,0,0.866666667,0.090909091
141,7,1047.995729,7,0,0,0,0,0,0,1,0.692307692,0.466666667
204,13,1698.110688,24,0,0,1,0,1,0,0,0.344827586,0.333333333
107,47,778.17093,11,1,0,1,1,0,0,0,0.222222222,1.111111111
133,15,1116.876239,22,1,0,1,0,0,0,1,0.318181818,0.333333333
192,39,1769.842435,31,0,1,0,0,0,0,1,0.083333333,0.4
94,26,609.300452,8,1,0,1,0,1,0,0,0.466666667,0.678571429
335,32,2624.268993,-49,0,0,1,0,1,0,0,0.888888889,1.090909091
40,45,212.213175,-3,1,1,0,0,0,1,0,0.8,0.565217391
218,25,1886.742458,35,1,1,1,0,0,1,0,0.75,0.448275862
298,12,2624.268993,49,0,1,1,0,0,0,1,0.909090909,0.909090909
67,16,431.45735,-2,0,1,1,0,1,0,0,2,0.484848485
128,6,927.682823,-4,0,0,1,0,0,1,0,1,0.230769231
217,36,1541.888517,-25,0,0,1,0,0,1,0,0.25,0.875
51,19,317.942589,-5,1,0,0,1,0,0,0,0.62962963,0.32
92,9,609.300452,-8,1,1,0,0,0,1,0,0.24137931,1
74,25,420.795085,-6,0,0,0,0,1,0,0,0.785714286,1.125
212,8,1769.842435,31,0,1,1,0,1,0,0,0.833333333,0.8
118,9,989.849845,4,0,0,1,0,0,1,0,0.545454545,0.764705882
135,6,943.85173,5,0,0,1,0,0,0,1,0.333333333,0.5
162,16,1047.995729,-7,0,0,1,1,0,0,0,1.1,0.214285714
121,2,871.381354,-15,0,1,1,0,1,0,0,0.055555556,0.4
181,17,1479.580121,25,0,1,1,1,0,0,0,0.933333333,0.689655172
136,41,1033.925949,-14,0,1,0,0,1,0,0,0.842105263,0.827586207
45,18,239.028769,2,0,1,1,1,0,0,0,0.92,0.375
85,-4,623.223317,7,0,0,0,0,0,0,1,0.142857143,0.071428571
265,26,2167.984454,-38,1,1,1,0,1,0,0,1,0.823529412
293,19,2624.268993,49,0,0,1,0,0,0,1,0.4,0.133333333
145,22,1189.249182,20,0,1,0,0,0,1,0,1.035714286,0.818181818
120,7,841.089583,7,0,0,1,0,1,0,0,0.636363636,0.533333333
192,12,1545.824818,28,1,1,1,0,0,1,0,0.916666667,0.5
54,17,299.155133,2,0,1,1,1,0,0,0,0.5,0.533333333
123,16,901.207502,-9,1,1,0,0,1,0,0,0.740740741,0
233,23,2000.812063,35,1,1,1,0,1,0,0,0.823529412,0.333333333
